"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","facebook_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","in_office","dw_nominate","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","youtube_account","leadership_role","suffix","cook_pvi","vacate","successor","non_voting"
"R000486","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000486.json","Lucille","Roybal-Allard","1941-06-12","F","D","RepRoybalAllard","RepRoybalAllard",400347,26136,26766,29317,"N00006671","/m/024txf","H2CA33048","https://roybal-allard.house.gov","https://roybal-allard.house.gov/news/rss.aspx",TRUE,-0.469,30,2022,493,5,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:ca/cd:40","2083 Rayburn House Office Building","202-225-1766","CA","40",FALSE,640,1.01,99.38,0.41,NA,"RepRoybalAllard","",NA,NA,0,0,0
"R000599","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000599.json","Raul","Ruiz","1972-08-25","M","D","CongressmanRuiz","CongressmanRaulRuizMD",412519,79727,136407,21311,"N00033510","/m/02p8pz0","H2CA36439","https://ruiz.house.gov","https://ruiz.house.gov/rss.xml",TRUE,-0.245,10,2022,493,2,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:ca/cd:36","2342 Rayburn House Office Building","202-225-5330","CA","36",FALSE,636,0.41,99.18,0.61,NA,"repraulruiz",NA,NA,NA,0,0,0
"R000576","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000576.json","C.A. Dutch","Ruppersberger","1946-01-31","M","D","Call_Me_Dutch","DutchRupp",400349,49155,36130,20329,"N00025482","/m/025k36","H2MD02160","https://ruppersberger.house.gov","https://ruppersberger.house.gov/rss.xml",TRUE,-0.296,20,2022,493,8,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:md/cd:2","2206 Rayburn House Office Building","202-225-3061","MD","2",FALSE,2402,1.62,99.17,0.62,NA,"ruppersberger",NA,NA,NA,0,0,0
"R000515","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000515.json","Bobby","Rush","1946-11-23","M","D","RepBobbyRush","congressmanbobbyrush",400350,26127,26831,29346,"N00004887","/m/0255x3","H2IL01042","https://rush.house.gov","https://rush.house.gov/rss.xml",TRUE,-0.479,30,2022,493,0,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:il/cd:1","2188 Rayburn House Office Building","202-225-4372","IL","1",FALSE,1701,0,98.78,1.02,"L.","CongressmanRush","",NA,NA,0,0,0
"R000609","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000609.json","John","Rutherford","1952-09-02","M","R","RepRutherfordFL","RepRutherfordFL",412692,104531,172542,21744,"N00039777","/m/03zz77","H6FL04105","https://rutherford.house.gov","https://rutherford.house.gov/rss.xml",TRUE,0.425,6,2022,493,9,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:fl/cd:4","1711 Longworth House Office Building","202-225-2501","FL","4",FALSE,1204,1.83,93.93,5.86,NA,NA,NA,NA,NA,0,0,0
"R000577","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000577.json","Tim","Ryan","1973-07-16","M","D","RepTimRyan","timryan",400352,1003608,45638,20343,"N00025280","/m/039tr9","H2OH17109","https://timryan.house.gov","https://timryan.house.gov/rss.xml",TRUE,-0.402,20,2022,493,6,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:oh/cd:13","1126 Longworth House Office Building","202-225-5261","OH","13",FALSE,3913,1.22,99.38,0.41,NA,"timryanvision","",NA,NA,0,0,0
"S001177","Delegate","Del.","https://api.propublica.org/congress/v1/members/S001177.json","Gregorio","Sablan","1955-01-19","M","D","Kilili_Sablan","153423912663",412312,1031366,110903,NA,"N00030418","/m/04ycmvy","","https://sablan.house.gov","https://sablan.house.gov/rss.xml",TRUE,NA,14,2022,NA,NA,NA,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:mp/cd:79",NA,NA,"MP","At-Large",TRUE,6998,NA,NA,NA,"Kilili Camacho","CongressmanSablan",NA,NA,NA,0,0,1
"S000168","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000168.json","Maria","Salazar","1961-11-01","F","R","RepMariaSalazar",NA,456810,NA,182300,NA,NA,"/g/1hb_g7r18","H8FL27185","https://salazar.house.gov/",NA,TRUE,NA,2,2022,485,12,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:fl/cd:27","1616 Longworth House Office Building","202-225-3931","FL","27",FALSE,1227,2.47,91.04,8.96,"Elvira",NA,NA,NA,NA,0,0,0
"S001204","Delegate","Del.","https://api.propublica.org/congress/v1/members/S001204.json","Michael","San Nicolas","1981-01-30","M","D","GuamCongressman",NA,412770,NA,NA,NA,"N00042619",NA,"","https://sannicolas.house.gov",NA,TRUE,NA,4,2022,NA,NA,NA,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:gu/cd:79",NA,NA,"GU","At-Large",TRUE,6698,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"S001156","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001156.json","Linda","Sanchez","1969-01-28","F","D","RepLindaSanchez","CongresswomanLindaSanchez",400355,1003554,29674,20310,"N00024870","/m/024xc7","H2CA39078","https://lindasanchez.house.gov","https://lindasanchez.house.gov/rss.xml",TRUE,-0.508,20,2022,493,5,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:ca/cd:38","2329 Rayburn House Office Building","202-225-6676","CA","38",FALSE,638,1.01,99.18,0.62,"T.","LindaTSanchez",NA,NA,NA,0,0,0
"S001168","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001168.json","John","Sarbanes","1962-05-22","M","D","RepSarbanes","RepSarbanes",412212,1022884,66575,20724,"N00027751","/m/08_r8n","H6MD03292","https://sarbanes.house.gov","https://sarbanes.house.gov/rss.xml",TRUE,-0.467,16,2022,493,4,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:md/cd:3","2370 Rayburn House Office Building","202-225-4016","MD","3",FALSE,2403,0.81,98.97,0.82,NA,"RepJohnSarbanes",NA,NA,NA,0,0,0
"S001176","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001176.json","Steve","Scalise","1965-10-06","M","R","SteveScalise","RepSteveScalise",412261,1015311,9026,20759,"N00009660","/m/0br34c","H0LA01087","https://scalise.house.gov","https://scalise.house.gov/rss.xml",TRUE,0.558,16,2022,493,11,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:la/cd:1","2049 Rayburn House Office Building","202-225-3015","LA","1",FALSE,2201,2.23,98.74,1.05,NA,"RepSteveScalise","House Minority Whip",NA,NA,0,0,0
"S001205","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001205.json","Mary","Scanlon","1959-08-30","F","D","RepMGS",NA,412750,NA,178890,NA,"N00042706","/g/11ghrc58bb","H8PA07200","https://scanlon.house.gov","https://medium.com/feed/@repmgs",TRUE,NA,6,2022,493,3,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:pa/cd:5","1227 Longworth House Office Building","202-225-2011","PA","5",FALSE,4205,0.61,98.98,0.82,"Gay",NA,NA,NA,NA,0,0,0
"S001145","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001145.json","Jan","Schakowsky","1944-05-26","F","D","JanSchakowsky","janschakowsky",400360,57874,6387,29911,"N00004724","/m/0256nw","H8IL09067","https://schakowsky.house.gov",NA,TRUE,-0.604,24,2022,493,7,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:il/cd:9","2367 Rayburn House Office Building","202-225-2111","IL","9",FALSE,1709,1.42,98.55,1.24,NA,"repschakowsky",NA,NA,NA,0,0,0
"S001150","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001150.json","Adam","Schiff","1960-06-22","M","D","RepAdamSchiff","RepAdamSchiff",400361,90167,9489,20104,"N00009585","/m/024tls","H0CA27085","https://schiff.house.gov",NA,TRUE,-0.35,22,2022,493,2,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:ca/cd:28","2309 Rayburn House Office Building","202-225-4176","CA","28",FALSE,628,0.41,98.98,0.82,"B.","adamschiff",NA,NA,NA,0,0,0
"S001190","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001190.json","Brad","Schneider","1961-08-20","M","D","repschneider","CongressmanBradSchneider",412534,63948,134948,21326,"N00033101","/m/0j63zyv","H2IL10068","https://schneider.house.gov","https://schneider.house.gov/rss.xml",TRUE,-0.179,6,2022,493,3,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:il/cd:10","300 Cannon House Office Building","202-225-4835","IL","10",FALSE,1710,0.61,97.54,2.25,NA,"RepBradSchneider",NA,NA,NA,0,0,0
"S001180","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001180.json","Kurt","Schrader","1951-10-19","M","D","RepSchrader","repschrader",412315,1031358,10813,20944,"N00030071","/m/0412ntl","H8OR05107","https://schrader.house.gov","https://schrader.house.gov/newsroom/rss.aspx",TRUE,-0.185,14,2022,493,10,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:or/cd:5","2431 Rayburn House Office Building","202-225-5711","OR","5",FALSE,4105,2.03,95.63,4.16,NA,"repkurtschrader",NA,NA,NA,0,0,0
"S001216","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001216.json","Kim","Schrier","1968-08-23","F","D","RepKimSchrier",NA,412835,NA,181124,NA,"N00041606","/g/11gzqmm209","H8WA08189","https://schrier.house.gov",NA,TRUE,NA,4,2022,493,1,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:wa/cd:8","1123 Longworth House Office Building","202-225-7761","WA","8",FALSE,5308,0.2,95.92,3.88,NA,NA,NA,NA,NA,0,0,0
"S001183","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001183.json","David","Schweikert","1962-03-03","M","R","RepDavid","repdavidschweikert",412399,5205,106387,21105,"N00006460","/m/03wbpxj","H4AZ06045","https://schweikert.house.gov","https://schweikert.house.gov/rss.xml",TRUE,0.577,12,2022,493,1,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:az/cd:6","304 Cannon House Office Building","202-225-2190","AZ","6",FALSE,406,0.2,94.05,5.75,NA,"RepDavidSchweikert",NA,NA,NA,0,0,0
"S001157","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001157.json","David","Scott","1945-06-27","M","D","RepDavidScott","113303673339",400363,1003567,7826,20321,"N00024871","/m/0255r4","H2GA13012","https://davidscott.house.gov","https://davidscott.house.gov/news/rss.aspx",TRUE,-0.302,20,2022,493,9,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ga/cd:13","468 Cannon House Office Building","202-225-2939","GA","13",FALSE,1313,1.83,98.34,1.45,NA,"RepDavidScott",NA,NA,NA,0,0,0
"S000185","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000185.json","Robert","Scott","1947-04-30","M","D","BobbyScott","RepBobbyScott",400364,25888,27117,39307,"N00002147","/m/03twgl","H6VA01117","https://bobbyscott.house.gov","https://bobbyscott.house.gov/rss.xml",TRUE,-0.45,30,2022,493,2,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:va/cd:3","2328 Rayburn House Office Building","202-225-8351","VA","3",FALSE,5103,0.41,98.98,0.82,"C.","repbobbyscott",NA,NA,NA,0,0,0
"S001189","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001189.json","Austin","Scott","1969-12-10","M","R","AustinScottGA08","RepAustinScott",412417,623344,11812,21123,"N00032457","/m/076zn3y","H0GA08099","https://austinscott.house.gov","https://austinscott.house.gov/rss.xml",TRUE,0.565,12,2022,493,25,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:ga/cd:8","2417 Rayburn House Office Building","202-225-6531","GA","8",FALSE,1308,5.07,97.19,2.59,NA,"RepAustinScott",NA,NA,NA,0,0,0
"S000250","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000250.json","Pete","Sessions","1955-03-22","M","R","PeteSessions","petesessions",400367,36807,288,29759,"N00005681","/m/03v39l","H2TX03126","https://sessions.house.gov",NA,TRUE,0.591,2,2022,493,12,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:tx/cd:17","2204 Rayburn House Office Building","202-225-6105","TX","17",FALSE,4817,2.43,93.28,6.51,NA,"PeteSessions",NA,NA,NA,0,0,0
"S001185","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001185.json","Terri","Sewell","1965-01-01","F","D","RepTerriSewell","RepSewell",412396,623257,121621,21102,"N00030622","/m/05pbszt","H0AL07086","https://sewell.house.gov","https://sewell.house.gov/rss.xml",TRUE,-0.393,12,2022,493,5,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:al/cd:7","2201 Rayburn House Office Building","202-225-2665","AL","7",FALSE,107,1.01,98.35,1.44,NA,"RepSewell",NA,NA,NA,0,0,0
"S000344","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000344.json","Brad","Sherman","1954-10-24","M","D","BradSherman","63158229861",400371,45124,142,29707,"N00006897","/m/024tkr","H6CA24113","https://sherman.house.gov","https://sherman.house.gov/rss.xml",TRUE,-0.343,26,2022,493,2,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:ca/cd:30","2181 Rayburn House Office Building","202-225-5911","CA","30",FALSE,630,0.41,99.18,0.61,NA,"shermanca27",NA,NA,NA,0,0,0
"S001207","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001207.json","Mikie","Sherrill","1972-01-19","F","D","RepSherrill",NA,412799,NA,179651,NA,"N00041154","/g/11f3r4x6x5","H8NJ11142","https://sherrill.house.gov",NA,TRUE,NA,4,2022,493,22,1,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:nj/cd:11","1414 Longworth House Office Building","202-225-5034","NJ","11",FALSE,3411,4.46,96.38,3.62,NA,NA,NA,NA,NA,0,0,0
"S001148","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001148.json","Mike","Simpson","1950-09-08","M","R","CongMikeSimpson","96007744606",400376,57889,2917,29910,"N00006263","/m/0255tn","H8ID02064","https://simpson.house.gov","https://simpson.house.gov/news/rss.aspx",TRUE,0.297,24,2022,493,36,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:id/cd:2","2084 Rayburn House Office Building","202-225-5531","ID","2",FALSE,1602,7.3,94.26,5.52,NA,"CongMikeSimpson",NA,NA,NA,0,0,0
"S001165","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001165.json","Albio","Sires","1951-01-26","M","D","RepSires","81058818750",412186,1022293,22510,20542,"N00027523","/m/08bt8r","H6NJ13191","https://sires.house.gov","https://sires.house.gov/rss.xml",TRUE,-0.404,18,2022,493,11,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:nj/cd:8","2268 Rayburn House Office Building","202-225-7919","NJ","8",FALSE,3408,2.23,98.54,1.25,NA,"RepSiresNJ13","",NA,NA,0,0,0
"S001208","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001208.json","Elissa","Slotkin","1976-07-10","F","D","RepSlotkin",NA,412784,NA,181080,NA,"N00041357","/g/11dfr3z7r1","H8MI08102","https://slotkin.house.gov",NA,TRUE,NA,4,2022,493,46,1,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:mi/cd:8","1210 Longworth House Office Building","202-225-4872","MI","8",FALSE,2608,9.33,95.06,4.94,NA,NA,NA,NA,NA,0,0,0
"S001195","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001195.json","Jason","Smith","1980-06-16","M","R","RepJasonSmith","repjasonsmith",412596,71083,59318,21373,"N00035282","/m/0g9yj_2","H4MO08162","https://jasonsmith.house.gov",NA,TRUE,0.595,10,2022,493,4,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:mo/cd:8","2418 Rayburn House Office Building","202-225-4404","MO","8",FALSE,2908,0.81,97.31,2.48,NA,"RepJasonSmith",NA,NA,NA,0,0,0
"S001172","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001172.json","Adrian","Smith","1970-12-19","M","R","RepAdrianSmith",NA,412217,1022845,21284,20729,"N00027623","/m/0c505n","H6NE03115","https://adriansmith.house.gov","https://adriansmith.house.gov/rss.xml",TRUE,0.517,16,2022,493,19,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ne/cd:3","502 Cannon House Office Building","202-225-6435","NE","3",FALSE,3103,3.85,98.51,1.28,NA,"RepAdrianSmith",NA,NA,NA,0,0,0
"S000510","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000510.json","Adam","Smith","1965-06-15","M","D","RepAdamSmith","RepAdamSmith",400379,44329,845,29768,"N00007833","/m/024zj_","H6WA09025","https://adamsmith.house.gov",NA,TRUE,-0.285,26,2022,493,3,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:wa/cd:9","2264 Rayburn House Office Building","202-225-8901","WA","9",FALSE,5309,0.61,98.77,1.02,NA,"CongressmanAdamSmith",NA,NA,NA,0,0,0
"S000522","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000522.json","Christopher","Smith","1953-03-04","M","R","RepChrisSmith","RepChrisSmith",400380,6411,26952,14863,"N00009816","/m/033f4d","H8NJ04014","https://chrissmith.house.gov","https://chrissmith.house.gov/news/rss.aspx",TRUE,0.167,42,2022,493,10,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:nj/cd:4","2373 Rayburn House Office Building","202-225-3765","NJ","4",FALSE,3404,2.03,88.49,11.3,"H.","USRepChrisSmith",NA,NA,NA,0,0,0
"S001199","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001199.json","Lloyd","Smucker","1964-01-23","M","R","RepSmucker","RepSmucker",412722,103540,102454,21745,"N00038781","/m/05t08cn","H6PA16320","https://smucker.house.gov","https://smucker.house.gov/rss.xml",TRUE,0.427,6,2022,493,4,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:pa/cd:11","302 Cannon House Office Building","202-225-2411","PA","11",FALSE,4211,0.81,97.52,2.27,NA,NA,NA,NA,NA,0,0,0
"S001200","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001200.json","Darren","Soto","1978-02-25","M","D","RepDarrenSoto","CongressmanDarrenSoto",412695,104534,67618,21746,"N00037422","/m/05b_1xw","H6FL09179","https://soto.house.gov","https://soto.house.gov/rss.xml",TRUE,-0.376,6,2022,493,4,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:fl/cd:9","2353 Rayburn House Office Building","202-225-9889","FL","9",FALSE,1209,0.81,98.36,1.44,NA,"repdarrensoto",NA,NA,NA,0,0,0
"S001209","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001209.json","Abigail","Spanberger","1979-08-07","F","D","RepSpanberger",NA,412833,NA,179682,NA,"N00041418","/g/11fgm1ffs7","H8VA07094","https://spanberger.house.gov",NA,TRUE,NA,4,2022,493,4,1,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:va/cd:7","1431 Longworth House Office Building","202-225-2815","VA","7",FALSE,5107,0.81,95.48,4.52,NA,NA,NA,NA,NA,0,0,0
"S000929","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000929.json","Victoria","Spartz","1978-10-06","F","R","RepSpartz",NA,456822,NA,NA,NA,NA,"/g/11h23hjb94","H0IN05326","https://spartz.house.gov/",NA,TRUE,NA,2,2022,493,2,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:in/cd:5","1523 Longworth House Office Building","202-225-2276","IN","5",FALSE,1805,0.41,96.91,2.88,NA,NA,NA,NA,NA,0,0,0
"S001175","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001175.json","Jackie","Speier","1950-05-14","F","D","RepSpeier","JackieSpeier",412259,1027627,8425,20762,"N00029649","/m/06k27l","H8CA12171","https://speier.house.gov",NA,TRUE,-0.381,16,2022,493,17,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ca/cd:14","2465 Rayburn House Office Building","202-225-3531","CA","14",FALSE,614,3.45,98.95,0.84,NA,"jackiespeierca12","",NA,NA,0,0,0
"S001218","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001218.json","Melanie","Stansbury","1979-01-31","F","D","Rep_Stansbury",NA,456861,NA,NA,NA,NA,NA,"","https://stansbury.house.gov/","",TRUE,NA,2,2022,338,2,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:nm/cd:1",NA,NA,"NM","1",FALSE,3501,0.59,98.81,1.19,NA,NA,"",NA,NA,0,1,0
"S001211","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001211.json","Greg","Stanton","1970-03-08","M","D","RepGregStanton",NA,412753,NA,72030,NA,"N00041750","/m/0hgrxqb","H8AZ09040","https://stanton.house.gov",NA,TRUE,NA,4,2022,493,1,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:az/cd:9","207 Cannon House Office Building","202-225-9888","AZ","9",FALSE,409,0.2,97.96,1.84,NA,NA,NA,NA,NA,0,0,0
"S001212","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001212.json","Pete","Stauber","1966-05-10","M","R","RepPeteStauber",NA,412792,NA,159954,NA,"N00041511","/g/11gjy6v3nv","H8MN08043","https://stauber.house.gov",NA,TRUE,NA,4,2022,493,5,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:mn/cd:8","461 Cannon House Office Building","202-225-6211","MN","8",FALSE,2708,1.01,94.42,5.37,NA,NA,NA,NA,NA,0,0,0
"S001135","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001135.json","Michelle","Steel","1955-06-21","F","R","RepSteel",NA,456803,NA,NA,NA,NA,"/m/028bz6v","H0CA48198","https://steel.house.gov/",NA,TRUE,NA,2,2022,493,7,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:ca/cd:48","1113 Longworth House Office Building","202-225-2415","CA","48",FALSE,648,1.42,95.83,3.96,NA,NA,NA,NA,NA,0,0,0
"S001196","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001196.json","Elise","Stefanik","1984-07-02","F","R","RepStefanik","RepEliseStefanik",412648,76364,152539,21541,"N00035523","/m/0110fjsf","H4NY21079","https://stefanik.house.gov",NA,TRUE,0.246,8,2022,493,7,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:ny/cd:21","2211 Rayburn House Office Building","202-225-4611","NY","21",FALSE,3621,1.42,97.71,2.08,NA,NA,NA,NA,NA,0,0,0
"S001213","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001213.json","Bryan","Steil","1981-03-30","M","R","RepBryanSteil",NA,412836,NA,181289,NA,"N00043379","/g/11fhnfybnd","H8WI01156","https://steil.house.gov",NA,TRUE,NA,4,2022,493,1,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:wi/cd:1","1526 Longworth House Office Building","202-225-3031","WI","1",FALSE,5501,0.2,96.71,3.09,NA,NA,NA,NA,NA,0,0,0
"S001214","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001214.json","Greg","Steube","1978-05-19","M","R","RepGregSteube",NA,412766,NA,117248,NA,"N00042808","/m/0k3lrh0","H8FL17053","https://steube.house.gov",NA,TRUE,NA,4,2022,493,4,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:fl/cd:17","2457 Rayburn House Office Building","202-225-5792","FL","17",FALSE,1217,0.81,88.82,10.97,NA,NA,NA,NA,NA,0,0,0
"S001215","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001215.json","Haley","Stevens","1983-06-24","F","D","RepHaleyStevens",NA,412786,NA,181092,NA,"N00040915","/g/11gzqmm20k","H8MI11254","https://stevens.house.gov",NA,TRUE,NA,4,2022,493,1,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:mi/cd:11","1510 Longworth House Office Building","202-225-8171","MI","11",FALSE,2611,0.2,97.96,1.84,NA,NA,NA,NA,NA,0,0,0
"S001192","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001192.json","Chris","Stewart","1960-07-15","M","R","RepChrisStewart","RepChrisStewart",412581,68466,135930,21367,"N00033932","/m/0j273ks","H2UT02324","https://stewart.house.gov",NA,TRUE,0.518,10,2022,493,5,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:ut/cd:2","166 Cannon House Office Building","202-225-9730","UT","2",FALSE,4902,1.01,96.07,3.73,NA,"repchrisstewart",NA,NA,NA,0,0,0
"S001187","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001187.json","Steve","Stivers","1965-03-24","M","R","RepSteveStivers","116058275133542",412461,62320,45333,21163,"N00029574","/m/08xnqw","H8OH15076","https://stivers.house.gov","https://stivers.house.gov/news/rss.aspx",FALSE,0.3,12,2022,142,15,0,"2022-02-09 12:31:35 -0500","ocd-division/country:us/state:oh/cd:15","2234 Rayburn House Office Building","202-225-2015","OH","15",FALSE,3915,10.56,92,7.2,NA,"RepSteveStivers","",NA,NA,1,0,0
"S001159","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001159.json","Marilyn","Strickland","1962-09-25","F","D","RepStricklandWA",NA,456854,NA,NA,NA,NA,"/m/0bhb38l","H0WA10034","https://strickland.house.gov/",NA,TRUE,NA,2,2022,493,1,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:wa/cd:10","1004 Longworth House Office Building","202-225-9740","WA","10",FALSE,5310,0.2,97.96,1.83,NA,NA,NA,NA,NA,0,0,0
"S001201","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001201.json","Thomas","Suozzi","1962-08-31","M","D","RepTomSuozzi","RepTomSuozzi",412717,104747,92111,21747,"N00038742","/m/060n4d","H6NY03247","https://suozzi.house.gov","https://suozzi.house.gov/rss.xml",TRUE,-0.215,6,2022,493,9,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ny/cd:3","407 Cannon House Office Building","202-225-3335","NY","3",FALSE,3603,1.83,98.34,1.45,NA,NA,"",NA,NA,0,0,0
"S001193","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001193.json","Eric","Swalwell","1980-11-16","M","D","RepSwalwell","CongressmanEricSwalwell",412514,79729,129529,21306,"N00033508","/m/0ncq55g","H2CA15094","https://swalwell.house.gov","https://swalwell.house.gov/rss.xml",TRUE,-0.366,10,2022,493,5,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ca/cd:15","174 Cannon House Office Building","202-225-5065","CA","15",FALSE,615,1.01,98.97,0.82,NA,"ericswalwell",NA,NA,NA,0,0,0
"T000472","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000472.json","Mark","Takano","1960-12-10","M","D","RepMarkTakano","RepMarkTakano",412520,2737,22337,21312,"N00006701","/m/0k3lj_y","H2CA43245","https://takano.house.gov",NA,TRUE,-0.465,10,2022,493,9,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ca/cd:41","420 Cannon House Office Building","202-225-2305","CA","41",FALSE,641,1.83,98.34,1.45,NA,"RepMarkTakano",NA,NA,NA,0,0,0
"T000479","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000479.json","Van","Taylor","1972-08-01","M","R","RepVanTaylor",NA,412821,NA,147737,NA,"N00027709","/m/0f9kk3","H8TX03123","https://vantaylor.house.gov",NA,TRUE,NA,4,2022,493,1,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:tx/cd:3","1404 Longworth House Office Building","202-225-4201","TX","3",FALSE,4803,0.2,91.98,7.82,NA,NA,NA,NA,NA,0,0,0
